hour_index,pv_mw
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,4.78473
4496,17.6923
4497,31.6816
4498,42.65
4499,44.6311
4500,44.6311
4501,44.6311
4502,44.6311
4503,24.3583
4504,19.1735
4505,34.0947
4506,14.1827
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,4.73446
4520,14.3379
4521,29.8057
4522,42.7031
4523,44.6311
4524,44.6311
4525,44.6311
4526,44.6311
4527,44.6311
4528,37.253
4529,28.8866
4530,17.1045
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,4.6625
4544,18.2078
4545,31.4473
4546,43.3479
4547,44.6311
4548,44.6311
4549,44.6311
4550,44.6311
4551,44.6311
4552,31.125
4553,22.0316
4554,10.5093
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0
4567,2.72696
4568,11.2261
4569,25.4788
4570,35.8423
4571,44.6311
4572,41.2198
4573,44.6311
4574,44.6311
4575,44.6311
4576,44.6311
4577,34.5087
4578,17.4031
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,4.6808
4592,18.0762
4593,32.7618
4594,41.3308
4595,44.6311
4596,44.6311
4597,44.6311
4598,44.6311
4599,44.5351
4600,33.141
4601,6.60126
4602,0.571468
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,4.53775
4616,11.1891
4617,28.4575
4618,42.8409
4619,44.6311
4620,44.6311
4621,44.6311
4622,44.6311
4623,44.6311
4624,41.2074
4625,29.4892
4626,2.7569
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,5.04317
4640,17.6493
4641,30.5336
4642,37.9538
4643,44.6311
4644,41.0181
4645,33.7213
4646,44.6311
4647,39.0763
4648,39.4592
4649,16.0065
4650,5.46474
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,4.47414
4664,11.4479
4665,26.8564
4666,25.0185
4667,36.5853
4668,19.9012
4669,19.0167
4670,15.4106
4671,24.6743
4672,37.3564
4673,27.6698
4674,6.36128
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,4.1243
4688,14.593
4689,28.132
4690,15.1522
4691,16.4016
4692,38.1512
4693,44.6311
4694,36.9743
4695,40.0198
4696,36.4498
4697,21.3355
4698,13.9621
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,4.00844
4712,12.397
4713,21.9853
4714,32.9039
4715,38.3193
4716,43.4547
4717,44.6311
4718,41.061
4719,26.9969
4720,14.2267
4721,5.1341
4722,0.318715
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,4.32602
4736,17.1568
4737,31.8815
4738,43.2844
4739,44.6311
4740,44.6311
4741,44.6311
4742,44.6311
4743,44.6311
4744,40.1379
4745,14.8834
4746,7.92006
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,3.62591
4760,14.4042
4761,28.9502
4762,41.427
4763,43.5926
4764,44.6311
4765,44.6094
4766,39.6765
4767,40.8141
4768,37.3492
4769,15.7172
4770,18.7502
4771,0.0186794
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,4.32903
4784,15.2959
4785,27.0867
4786,27.1982
4787,24.6589
4788,44.6311
4789,44.6311
4790,31.4812
4791,43.1771
4792,23.884
4793,19.4596
4794,4.66858
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,2.72253
4808,9.14309
4809,21.4287
4810,13.5562
4811,20.7152
4812,23.4979
4813,9.41544
4814,26.1031
4815,26.5863
4816,19.5919
4817,5.65384
4818,0.70059
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,4.10261
4832,14.7319
4833,9.96393
4834,3.47248
4835,31.0469
4836,44.6311
4837,22.2704
4838,13.4972
4839,18.1934
4840,20.8107
4841,15.5538
4842,13.6932
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,2.91427
4856,1.48257
4857,3.38733
4858,8.00397
4859,29.3275
4860,32.6177
4861,44.6311
4862,44.6311
4863,28.6613
4864,14.3986
4865,9.86001
4866,0.444566
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,3.94537
4880,14.926
4881,29.3977
4882,35.1388
4883,44.6311
4884,31.58
4885,21.249
4886,41.3551
4887,44.0892
4888,37.4686
4889,22.8871
4890,9.27189
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,4.0973
4904,15.2194
4905,21.1723
4906,26.0308
4907,35.7857
4908,33.6129
4909,41.8498
4910,41.4733
4911,43.1257
4912,40.5158
4913,27.4793
4914,18.2605
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,3.64505
4928,14.5356
4929,21.433
4930,16.6607
4931,37.2663
4932,44.6311
4933,44.6311
4934,40.1618
4935,27.1789
4936,31.6577
4937,23.1
4938,13.3984
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0.190669
4952,1.8915
4953,1.99199
4954,3.35807
4955,6.6905
4956,9.5913
4957,16.9041
4958,24.5846
4959,4.62629
4960,11.7018
4961,5.80652
4962,7.84174
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0.374572
4976,7.43423
4977,3.52283
4978,11.3602
4979,16.1907
4980,28.7224
4981,25.2271
4982,12.6007
4983,6.31652
4984,3.11273
4985,4.11884
4986,8.96406
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,1.07834
5000,5.03541
5001,20.3117
5002,15.863
5003,9.76953
5004,13.798
5005,27.317
5006,19.1597
5007,19.6692
5008,11.6877
5009,1.02573
5010,1.68817
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,1.92643
5024,11.764
5025,17.7858
5026,27.4563
5027,25.023
5028,32.8148
5029,19.8932
5030,32.8759
5031,32.1798
5032,2.58222
5033,1.41827
5034,2.8321
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,3.44155
5048,10.6668
5049,11.367
5050,24.2665
5051,31.8215
5052,27.6013
5053,36.5304
5054,33.0769
5055,12.5425
5056,15.907
5057,11.1293
5058,0.507419
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,1.27036
5072,7.62852
5073,13.3503
5074,20.0288
5075,23.4383
5076,18.7377
5077,27.8299
5078,35.2458
5079,33.903
5080,15.1118
5081,8.7899
5082,4.21888
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,1.06295
5096,6.24014
5097,23.1392
5098,32.2799
5099,40.9114
5100,44.6311
5101,44.6311
5102,44.6311
5103,44.6311
5104,44.6311
5105,32.4703
5106,14.9926
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0.191129
5120,0.901473
5121,6.7798
5122,35.383
5123,42.7715
5124,44.6311
5125,44.6311
5126,35.5938
5127,32.7706
5128,23.358
5129,9.82083
5130,3.27843
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,3.73209
5144,13.4163
5145,26.556
5146,36.2098
5147,6.38627
5148,44.6311
5149,44.6311
5150,44.6311
5151,26.651
5152,19.5834
5153,22.7963
5154,6.55492
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,3.51577
5168,15.7656
5169,29.3652
5170,39.1429
5171,43.6372
5172,44.6311
5173,20.1641
5174,44.6311
5175,41.7802
5176,37.3903
5177,14.316
5178,1.95873
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,2.24333
5192,14.1226
5193,27.8573
5194,34.8143
5195,41.3459
5196,21.8898
5197,32.5394
5198,44.6311
5199,44.6311
5200,40.9971
5201,31.2356
5202,17.8736
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,3.10593
5216,9.80584
5217,28.6568
5218,32.7414
5219,32.2444
5220,35.1167
5221,34.9437
5222,26.391
5223,31.1892
5224,38.2199
5225,10.4588
5226,0.512658
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,3.64475
5240,10.4004
5241,11.8908
5242,19.4701
5243,24.8213
5244,44.6311
5245,39.9147
5246,37.3305
5247,29.9949
5248,29.0841
5249,15.8596
5250,5.59642
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,1.93793
5264,1.89992
5265,2.93777
5266,17.1952
5267,15.9325
5268,10.0991
5269,6.57955
5270,9.07042
5271,3.77546
5272,3.47671
5273,4.9165
5274,1.29415
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0.191269
5288,0.903694
5289,2.13355
5290,5.17348
5291,4.95712
5292,11.7178
5293,18.6641
5294,17.1783
5295,11.2789
5296,12.201
5297,15.7064
5298,2.84424
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,3.59698
5312,6.13518
5313,11.1472
5314,17.1534
5315,22.3682
5316,18.5381
5317,6.85051
5318,11.0699
5319,6.83766
5320,4.35648
5321,3.46039
5322,1.02843
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0.952959
5336,0.905041
5337,2.80994
5338,8.82289
5339,14.1417
5340,17.3553
5341,16.6535
5342,8.80787
5343,4.86401
5344,2.7389
5345,5.85972
5346,0.195514
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,1.01722
5360,3.75073
5361,17.1428
5362,10.635
5363,11.6359
5364,11.747
5365,7.26514
5366,6.32656
5367,4.1126
5368,6.13652
5369,2.77674
5370,1.55652
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,1.34287
5384,4.30324
5385,9.19139
5386,21.047
5387,25.3494
5388,19.1003
5389,30.872
5390,11.9681
5391,15.5565
5392,6.49383
5393,2.9804
5394,0.701677
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0.757862
5408,3.05793
5409,6.35372
5410,12.4168
5411,15.323
5412,22.6154
5413,26.6957
5414,18.7146
5415,8.98601
5416,12.4288
5417,5.42706
5418,0.319505
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0.252581
5432,10.8538
5433,20.1486
5434,21.8044
5435,38.5519
5436,41.4327
5437,37.76
5438,34.4535
5439,31.6058
5440,16.0479
5441,10.3763
5442,1.02594
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0.502928
5456,7.39574
5457,5.49059
5458,11.8024
5459,14.4518
5460,17.5114
5461,17.0909
5462,26.4756
5463,25.6915
5464,26.9494
5465,17.4044
5466,11.7737
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0.252629
5480,3.8822
5481,2.20072
5482,20.4936
5483,24.5573
5484,16.7068
5485,25.8466
5486,27.7462
5487,33.3635
5488,27.2439
5489,17.6472
5490,0.381533
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,2.82332
5504,8.78976
5505,17.3353
5506,6.29335
5507,7.06158
5508,14.5198
5509,17.8261
5510,11.2772
5511,22.0145
5512,33.2234
5513,18.2037
5514,9.06124
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,2.45645
5528,6.00804
5529,14.9386
5530,27.879
5531,30.0755
5532,13.1466
5533,20.0526
5534,24.5786
5535,6.22084
5536,4.02146
5537,3.53624
5538,4.0253
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0.190766
5552,1.03569
5553,1.86873
5554,3.43894
5555,4.8243
5556,9.06845
5557,13.8219
5558,7.82364
5559,9.74363
5560,4.35054
5561,14.6367
5562,4.58143
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,1.73786
5576,9.85298
5577,14.1657
5578,11.9422
5579,31.4758
5580,35.7154
5581,39.3614
5582,32.4418
5583,10.551
5584,3.54204
5585,2.36941
5586,0.6341
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,1.7721
5600,10.3755
5601,15.7959
5602,20.0663
5603,28.9619
5604,40.1755
5605,30.5522
5606,38.3674
5607,18.5344
5608,17.2185
5609,8.78773
5610,0.131007
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,2.26669
5624,8.58644
5625,16.9206
5626,27.1577
5627,37.1798
5628,35.7954
5629,38.9333
5630,41.0523
5631,44.4066
5632,23.8168
5633,21.9574
5634,2.34556
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,1.60172
5648,7.48293
5649,18.7037
5650,29.4362
5651,36.8702
5652,39.6385
5653,42.6371
5654,37.0535
5655,33.0999
5656,20.5271
5657,15.6243
5658,10.0935
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,1.60411
5672,8.38722
5673,16.0219
5674,18.7247
5675,24.0491
5676,27.2421
5677,17.926
5678,27.5205
5679,23.1436
5680,22.2161
5681,14.1036
5682,1.60914
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0.629351
5696,5.46804
5697,6.76586
5698,7.42073
5699,14.1586
5700,15.247
5701,26.8761
5702,18.1077
5703,13.2917
5704,4.50126
5705,1.16642
5706,0.504484
5707,0
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,3.0925
5720,11.3568
5721,19.8409
5722,21.5778
5723,24.5123
5724,44.6311
5725,36.5042
5726,20.6773
5727,29.6592
5728,21.0075
5729,18.3318
5730,5.46783
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,3.24047
5744,13.5022
5745,27.6605
5746,37.4026
5747,44.6311
5748,44.6311
5749,44.6311
5750,44.6311
5751,42.9327
5752,28.945
5753,19.1067
5754,7.20548
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,2.96851
5768,14.6673
5769,29.0751
5770,38.7001
5771,44.6311
5772,44.6311
5773,44.6311
5774,44.6311
5775,44.6311
5776,36.7244
5777,15.7323
5778,8.11024
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,3.18248
5792,14.7456
5793,29.2978
5794,40.3788
5795,44.6311
5796,44.6311
5797,44.6311
5798,44.6311
5799,44.6311
5800,35.5431
5801,20.3379
5802,9.67484
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,3.0648
5816,14.4207
5817,28.0849
5818,41.565
5819,44.6311
5820,43.9386
5821,41.5345
5822,41.8069
5823,44.6311
5824,33.0196
5825,12.9072
5826,2.9684
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,3.20051
5840,13.2981
5841,24.3504
5842,31.9227
5843,23.0152
5844,43.8674
5845,44.0279
5846,44.6311
5847,40.7783
5848,18.6896
5849,9.85203
5850,5.55825
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,0.376797
5864,11.8464
5865,3.60753
5866,39.9654
5867,44.6311
5868,44.6311
5869,43.6262
5870,42.8325
5871,41.608
5872,21.7722
5873,0.706497
5874,8.25075
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,3.20283
5888,4.80507
5889,22.8696
5890,34.3434
5891,28.1906
5892,40.2088
5893,36.7582
5894,38.6622
5895,32.5969
5896,41.1126
5897,29.3633
5898,7.63399
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,3.83153
5912,11.0599
5913,31.1469
5914,43.2926
5915,44.6311
5916,40.7227
5917,44.6311
5918,38.5369
5919,31.5444
5920,13.6126
5921,6.28231
5922,1.38602
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0.0683093
5936,3.5392
5937,8.15264
5938,15.3354
5939,16.2931
5940,11.5875
5941,19.6942
5942,28.7332
5943,26.0343
5944,21.0854
5945,4.76918
5946,2.28539
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,3.57921
5960,14.496
5961,30.0584
5962,43.0723
5963,44.6311
5964,43.4119
5965,44.6311
5966,44.6311
5967,35.1495
5968,44.6311
5969,30.3221
5970,3.77929
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,2.05555
5984,14.2287
5985,30.5945
5986,44.2852
5987,44.6311
5988,44.6311
5989,23.4186
5990,40.8733
5991,19.3969
5992,4.19172
5993,0.697361
5994,1.49684
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,3.94694
6008,15.9092
6009,27.9739
6010,36.5494
6011,44.6311
6012,44.6311
6013,44.6311
6014,44.6311
6015,44.6311
6016,44.5536
6017,21.1599
6018,6.4466
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,3.76182
6032,14.8983
6033,21.6221
6034,23.588
6035,38.5397
6036,44.6311
6037,29.646
6038,44.6311
6039,43.3611
6040,31.8541
6041,18.6888
6042,5.15459
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0.563324
6056,12.6562
6057,25.0519
6058,33.628
6059,34.8477
6060,40.1503
6061,44.6311
6062,42.6969
6063,39.4185
6064,26.0683
6065,18.3923
6066,4.53352
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0.130348
6080,1.70519
6081,4.01646
6082,25.6119
6083,33.8021
6084,21.591
6085,26.4304
6086,29.4845
6087,23.4549
6088,31.3883
6089,15.1127
6090,3.24487
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,1.01476
6104,14.209
6105,20.6693
6106,26.7649
6107,36.1474
6108,44.194
6109,31.3217
6110,44.6311
6111,41.8767
6112,30.7028
6113,13.7248
6114,2.61101
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,2.67453
6128,11.4884
6129,24.0575
6130,34.9881
6131,43.3247
6132,44.6311
6133,31.7486
6134,44.6311
6135,21.2221
6136,4.84581
6137,17.158
6138,3.79423
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,3.37311
6152,11.7683
6153,23.9652
6154,20.3397
6155,33.4167
6156,44.6311
6157,43.1829
6158,44.6311
6159,37.9916
6160,16.781
6161,13.0275
6162,2.32192
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0.37675
6176,5.29809
6177,12.9933
6178,15.9686
6179,7.26092
6180,20.0972
6181,22.6513
6182,22.7477
6183,14.9033
6184,4.35579
6185,0.513163
6186,0.0579523
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0.128239
6200,0.641546
6201,2.45372
6202,6.01419
6203,26.5779
6204,4.74437
6205,11.8543
6206,20.4805
6207,23.0102
6208,24.1949
6209,10.4018
6210,1.76272
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,2.48966
6224,13.0736
6225,26.7091
6226,35.4687
6227,40.3689
6228,44.6311
6229,44.6311
6230,44.6311
6231,23.4691
6232,23.8274
6233,1.02848
6234,0.169348
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,3.29875
6248,14.0502
6249,29.5736
6250,35.0187
6251,44.6311
6252,41.1506
6253,44.6311
6254,40.3103
6255,30.8282
6256,2.59178
6257,2.77176
6258,0.462022
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,3.33011
6272,15.2647
6273,28.7613
6274,36.257
6275,40.8864
6276,44.6311
6277,44.6311
6278,38.4577
6279,33.5092
6280,30.7664
6281,14.1573
6282,2.24653
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0.756526
6296,12.0622
6297,20.2746
6298,18.7422
6299,30.1575
6300,36.3619
6301,33.4445
6302,7.73888
6303,3.17365
6304,6.57438
6305,7.69558
6306,1.1133
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,2.95194
6320,10.9858
6321,23.202
6322,15.1564
6323,24.6843
6324,44.6311
6325,38.9862
6326,35.1409
6327,10.4544
6328,9.08705
6329,8.97234
6330,1.29361
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,3.78751
6344,13.9961
6345,29.2257
6346,33.0994
6347,44.6311
6348,44.6311
6349,41.9897
6350,18.463
6351,24.3093
6352,3.0642
6353,6.75964
6354,0.900834
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,3.24133
6368,13.0968
6369,29.0261
6370,42.1371
6371,14.7625
6372,41.2336
6373,44.6311
6374,24.7313
6375,36.5715
6376,17.3645
6377,21.5454
6378,3.96551
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,3.75949
6392,15.443
6393,26.0041
6394,36.59
6395,42.4148
6396,44.6311
6397,44.4722
6398,40.7733
6399,33.2748
6400,16.8938
6401,11.5766
6402,1.38918
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,2.23472
6416,11.3837
6417,20.9793
6418,33.0404
6419,41.3367
6420,42.0615
6421,40.6121
6422,44.1046
6423,30.3644
6424,27.4082
6425,16.3028
6426,2.62249
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,3.35284
6440,13.4718
6441,24.4748
6442,34.7306
6443,42.1114
6444,44.6311
6445,44.6311
6446,41.048
6447,35.3762
6448,30.1307
6449,17.8981
6450,3.06843
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,3.82166
6464,13.6296
6465,28.9856
6466,42.5722
6467,44.6311
6468,44.6311
6469,44.6311
6470,44.6311
6471,33.0814
6472,18.5377
6473,5.38579
6474,0.554672
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,2.94905
6488,10.9788
6489,12.9775
6490,24.3062
6491,26.3504
6492,33.4941
6493,22.8987
6494,4.32755
6495,15.7275
6496,10.9371
6497,0.450373
6498,0
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0.126802
6512,0.640519
6513,2.19489
6514,4.07226
6515,6.41184
6516,14.5232
6517,18.9023
6518,14.9285
6519,15.2568
6520,6.47448
6521,5.3793
6522,0.427832
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0.128254
6536,2.30574
6537,9.26253
6538,14.6639
6539,29.5904
6540,44.6311
6541,44.6311
6542,43.407
6543,32.1531
6544,21.7512
6545,8.48091
6546,0.539317
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0.436425
6560,3.37175
6561,23.5957
6562,36.4634
6563,39.0448
6564,44.6311
6565,39.3068
6566,11.3482
6567,40.3674
6568,3.94866
6569,4.87676
6570,0.253415
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0
6583,3.225
6584,11.8315
6585,28.881
6586,37.0085
6587,44.6311
6588,44.6311
6589,44.6311
6590,44.6311
6591,44.0211
6592,29.5236
6593,22.4241
6594,2.10119
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,3.07303
6608,12.2919
6609,27.0843
6610,35.7684
6611,41.2355
6612,37.5671
6613,44.6311
6614,44.5854
6615,34.8942
6616,21.5137
6617,15.7667
6618,1.83486
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,3.24269
6632,11.8084
6633,28.1985
6634,41.5201
6635,44.6311
6636,44.6311
6637,35.2777
6638,44.6311
6639,42.5533
6640,21.7889
6641,12.0378
6642,0.960858
6643,0
